"","test","model","roi","class","Sensitivity","Specificity","Pos.Pred.Value","Neg.Pred.Value","Precision","Recall","F1","Prevalence","Detection.Rate","Detection.Prevalence","Balanced.Accuracy"
"232","recurrent","aware","IWR05-reg002","Myeloid",0.522627278441232,0.767888846005403,0.734410881469705,0.56706378612552,0.734410881469705,0.522627278441232,0.610678613396005,0.551186558115365,0.288065130781223,0.392239736705353,0.645258062223318
"233","recurrent","aware","IWR05-reg003","Myeloid",0.668995633187773,0.731596682218766,0.270003524850194,0.937084993359894,0.270003524850194,0.668995633187773,0.384731290808639,0.129217921227852,0.0864462250310349,0.320167024037919,0.70029615770327
"234","recurrent","aware","IWR05-reg004","Myeloid",0.599007170435742,0.810813069273836,0.489630297565374,0.869678228914583,0.489630297565374,0.599007170435742,0.538824113123294,0.232540242416469,0.139293272622331,0.284486628615404,0.704910119854789
"235","recurrent","aware","IWR05-reg005","Myeloid",0.475302663438257,0.746589382908037,0.621595946801773,0.619000175819024,0.621595946801773,0.475302663438257,0.538693743139407,0.466895278290688,0.22191656931831,0.357010965821306,0.610946023173147
"236","recurrent","aware","IWR05-reg006","Myeloid",0.628410672151975,0.780980552583548,0.749044494122737,0.668912727076707,0.749044494122737,0.628410672151975,0.6834451901566,0.50987105928805,0.320408415078043,0.427756184835585,0.704695612367762
"237","recurrent","aware","IWR05-reg007","Myeloid",0.372584541062802,0.849328944036465,0.509075907590759,0.763487366264512,0.509075907590759,0.372584541062802,0.430264993026499,0.295450490633363,0.110080285459411,0.216235504014273,0.610956742549633
"238","recurrent","aware","IWR05-reg008","Myeloid",0.581713282327856,0.74931615635754,0.449418604651163,0.835867906885181,0.449418604651163,0.581713282327856,0.507079210627016,0.26022389764679,0.151375697640262,0.336825614413003,0.665514719342698
"239","recurrent","aware","IWR05-reg009","Myeloid",0.622099212263147,0.774502147598594,0.457491780178487,0.870210587891196,0.457491780178488,0.622099212263147,0.527246481414652,0.234112545481733,0.145641230125106,0.318347206300155,0.69830067993087
"240","recurrent","aware","IWR06-reg001","Myeloid",0.683757856434006,0.717061530594853,0.55460155621143,0.814836335463878,0.55460155621143,0.683757856434006,0.612444444444445,0.340044994375703,0.232508436445444,0.419235095613048,0.700409693514429
"241","recurrent","aware","IWR06-reg002","Myeloid",0.808695652173913,0.769458742785837,0.544530046224961,0.921883760044852,0.544530046224961,0.808695652173913,0.650828729281768,0.254187994416007,0.205560725919032,0.377501163331782,0.789077197479875
"242","recurrent","aware","IWR06-reg003","Myeloid",0.778046634403872,0.636484940907358,0.382047958522359,0.90848902593869,0.382047958522359,0.778046634403872,0.512460156476384,0.224117531058963,0.174373890751331,0.456418852297377,0.707265787655615
"243","recurrent","aware","IWR06-reg004","Myeloid",0.769199512393336,0.615470991890206,0.380502512562814,0.896746046173423,0.380502512562814,0.769199512393336,0.509144701452394,0.23491790759832,0.18069873997709,0.474894998090874,0.692335252141771
"244","recurrent","aware","IWR06-reg005","Myeloid",0.863477246207701,0.692865928659287,0.425580860363469,0.950637077039912,0.425580860363469,0.863477246207701,0.570151783650512,0.208566561207106,0.180092479922122,0.423168654173765,0.778171587433494
"245","recurrent","aware","IWR06-reg006","Myeloid",0.692910642745166,0.713440724893028,0.466244725738397,0.86543011983818,0.466244725738397,0.692910642745166,0.557416100329293,0.265381592936717,0.183885730134517,0.39439744834281,0.703175683819097
"246","recurrent","aware","IWR06-reg007","Myeloid",0.828926905132193,0.833085833085833,0.32166566083283,0.980769230769231,0.32166566083283,0.828926905132193,0.463478260869565,0.0871628033075776,0.0722515927883964,0.224617053002576,0.831006369109013
"247","recurrent","aware","IWR07-reg001","Myeloid",0.559207346544224,0.699001426533523,0.646368715083799,0.61712846347607,0.646368715083799,0.559207346544224,0.599637211712879,0.495925215723873,0.277325023969319,0.429050814956855,0.629104386538874
"248","recurrent","aware","IWR07-reg002","Myeloid",0.679047962495492,0.632502113271344,0.519878520154611,0.770795776461499,0.519878520154611,0.679047962495492,0.588897576231431,0.369487008660893,0.250899400399734,0.482611592271819,0.655775037883418
"249","recurrent","aware","IWR07-reg003","Myeloid",0.570342205323194,0.644028103044497,0.247524752475248,0.87953091684435,0.247524752475248,0.570342205323194,0.345224395857307,0.170336787564767,0.0971502590673575,0.392487046632124,0.607185154183845
"250","recurrent","aware","IWR07-reg004","Myeloid",0.717404865876482,0.40541689439485,0.319644222083246,0.786522148916117,0.319644222083246,0.717404865876482,0.44224390712878,0.280257004239696,0.201057738537523,0.629004764194239,0.561410880135666
"251","recurrent","aware","IWR07-reg005","Myeloid",0.692041522491349,0.605153782211139,0.296296296296296,0.891064871481028,0.296296296296296,0.692041522491349,0.4149377593361,0.193699731903485,0.134048257372654,0.452412868632708,0.648597652351244
"252","recurrent","aware","IWR08-reg001","Myeloid",0.659159159159159,0.759754142169963,0.328101644245142,0.926058631921824,0.328101644245142,0.659159159159159,0.43812375249501,0.151088929219601,0.0995916515426497,0.303539019963702,0.709456650664561
"253","recurrent","aware","IWR08-reg002","Myeloid",0.607734806629834,0.74171686746988,0.215615811826201,0.94181122797432,0.215615811826201,0.607734806629834,0.318302387267905,0.104604122519746,0.0635715661722212,0.294837218262377,0.674725837049857
"254","recurrent","aware","IWR08-reg003","Myeloid",0.744292237442922,0.765283018867924,0.343881856540084,0.947663551401869,0.343881856540084,0.744292237442922,0.47041847041847,0.141839378238342,0.105569948186528,0.30699481865285,0.754787628155423
"255","recurrent","aware","IWR08-reg004","Myeloid",0.698844884488449,0.826237821967169,0.39413680781759,0.944325808419768,0.39413680781759,0.698844884488449,0.504016661707825,0.139230327398047,0.0973004020677771,0.246869615163699,0.762541353227809
"256","recurrent","aware","IWR08-reg005","Myeloid",0.665701881331404,0.781790043848336,0.352220520673813,0.929184549356223,0.352220520673813,0.665701881331404,0.460691036554832,0.151269702276708,0.100700525394046,0.285901926444834,0.72374596258987
"257","recurrent","aware","IWR08-reg006","Myeloid",0.744543249797898,0.74689463685518,0.347154165096118,0.941772618389534,0.347154165096118,0.744543249797898,0.473521850899743,0.153094059405941,0.113985148514851,0.328341584158416,0.745718943326539
"258","recurrent","aware","IWR08-reg007","Myeloid",0.619749776586238,0.763829335597538,0.199568345323741,0.954837340126307,0.199568345323741,0.619749776586238,0.301915542011319,0.0867677276780522,0.0537742798433684,0.269452952351413,0.691789556091888
"259","recurrent","aware","IWR09-reg001","Myeloid",0.636667409222544,0.569090874211061,0.202853289800554,0.900932365535882,0.202853289800554,0.636667409222544,0.307675745505437,0.146927420014729,0.0935438998445299,0.461140659520497,0.602879141716803
"260","recurrent","aware","IWR09-reg002","Myeloid",0.530087680666213,0.731947117396034,0.673894233216267,0.598487958401752,0.673894233216267,0.530087680666213,0.593402653280746,0.510996542482457,0.270872972032979,0.401951758423863,0.631017399031123
"261","recurrent","aware","IWR09-reg003","Myeloid",0.462131661442006,0.739032144118686,0.499424080222237,0.709196298430562,0.499424080222237,0.462131661442006,0.480054707089127,0.360370537731586,0.166538635336647,0.333461364663353,0.600581902780346
"262","recurrent","aware","IWR09-reg004","Myeloid",0.488302244704395,0.681008321096427,0.486648286727058,0.682444695148869,0.486648286727058,0.488302244704395,0.48747386278455,0.382443624931987,0.186748080527175,0.383743425427725,0.584655282900411
"263","recurrent","aware","IWR09-reg005","Myeloid",0.574838388861263,0.661098737936154,0.558724021266312,0.675644916540212,0.558724021266312,0.574838388861263,0.566666666666667,0.427417640807651,0.245696068012752,0.439744952178533,0.617968563398709
"264","recurrent","aware","IWR09-reg006","Myeloid",0.431615460852329,0.78475935828877,0.64327917282127,0.605570839064649,0.64327917282127,0.431615460852329,0.516607354685647,0.473486625997184,0.204364148287189,0.3176912247771,0.60818740957055
"265","recurrent","aware","IWR10-reg001","Myeloid",0.489891135303266,0.772727272727273,0.377245508982036,0.843511450381679,0.377245508982036,0.489891135303266,0.426251691474966,0.219379051518253,0.107471852610031,0.2848857045377,0.631309204015269
"266","recurrent","aware","IWR10-reg002","Myeloid",0.578313253012048,0.524691358024691,0.31858407079646,0.764044943820225,0.31858407079646,0.578313253012048,0.410841654778887,0.277591973244147,0.160535117056856,0.503901895206243,0.55150230551837
"267","recurrent","aware","IWR10-reg003","Myeloid",0.574719899005839,0.6619742787626,0.651870413459817,0.585639606396064,0.651870413459817,0.574719899005839,0.610868835961087,0.524108841286908,0.301215780332479,0.462079232486974,0.618347088884219
"268","recurrent","aware","IWR10-reg004","Myeloid",0.603892027620841,0.67687115824997,0.518412071133465,0.747902516979625,0.518412071133465,0.603892027620841,0.557896771699207,0.365478739675742,0.220709697155093,0.42574181706944,0.640381592935406
"269","recurrent","aware","IWR10-reg005","Myeloid",0.577838347835203,0.71601866251944,0.668040237546964,0.631665599560962,0.668040237546964,0.577838347835203,0.619673974142777,0.497237281067556,0.287322768974145,0.430097998331943,0.646928505177321
"270","recurrent","aware","IWR10-reg006","Myeloid",0.537720444154148,0.673733120371715,0.594404332129964,0.621068130103065,0.594404332129964,0.537720444154148,0.564643347050754,0.470678656521405,0.253093536238567,0.42579355929598,0.605726782262931
"271","recurrent","aware","IWR10-reg007","Myeloid",0.493059746529873,0.775732531930879,0.577793493635078,0.710843373493976,0.577793493635078,0.493059746529873,0.532074242917616,0.383653623523964,0.189164158369993,0.327390599675851,0.634396139230376
"272","recurrent","aware","IWR10-reg008","Myeloid",0.568035484332522,0.722632493483927,0.508909114216126,0.767769230769231,0.508909114216126,0.568035484332522,0.5368492224476,0.335993461852796,0.190856208836114,0.375030046632373,0.645333988908225
"273","recurrent","aware","IWR10-reg009","Myeloid",0.609579600275672,0.740403640680649,0.57416423239208,0.767589743589744,0.57416423239208,0.609579600275672,0.591342136052148,0.364756158873806,0.222347913524384,0.387254901960784,0.67499162047816
"274","recurrent","aware","IWR11-reg002","Myeloid",0.534313725490196,0.617924528301887,0.573684210526316,0.579646017699115,0.573684210526316,0.534313725490196,0.553299492385787,0.490384615384615,0.262019230769231,0.456730769230769,0.576119126896042
"275","recurrent","aware","IWR11-reg003","Myeloid",0.657887202977383,0.567886558546319,0.311087044808447,0.848407966510212,0.311087044808447,0.657887202977383,0.422426470588235,0.228749181401441,0.15049115913556,0.483759004584152,0.612886880761851
"276","recurrent","aware","IWR11-reg004","Myeloid",0.604717752931552,0.724121006603605,0.417686946694293,0.848442074445839,0.417686946694293,0.604717752931552,0.494095365418895,0.246554158542325,0.149095676729644,0.356955557049687,0.664419379767578
"277","recurrent","aware","IWR11-reg005","Myeloid",0.634994981599197,0.685391273626568,0.515901060070671,0.780527056930195,0.515901060070671,0.634994981599197,0.569286142771446,0.345549132947977,0.219421965317919,0.425317919075144,0.660193127612882
"278","recurrent","aware","IWR11-reg006","Myeloid",0.703402246459385,0.50578798650989,0.44349789592528,0.75281508614842,0.44349789592528,0.703402246459385,0.54400100717613,0.358945892251957,0.252483346967395,0.569299988313661,0.604595116484637
"279","recurrent","aware","IWR11-reg007","Myeloid",0.572608833809978,0.64798732863619,0.358642651010051,0.815171086986395,0.358642651010051,0.572608833809978,0.441045095759652,0.255822460675527,0.146486200869813,0.408446124456367,0.610298081223084
"280","primary","aware","IWP05-reg001","Other",0.250751879699248,0.959721269070369,0.466433566433567,0.901204580379715,0.466433566433566,0.250751879699248,0.326161369193154,0.123131046613896,0.0308753413877702,0.0661945100217562,0.605236574384809
"281","primary","aware","IWP05-reg002","Other",0.347708591374845,0.978272049370018,0.90134267367192,0.724287278092428,0.90134267367192,0.347708591374845,0.501828227837816,0.36342431558702,0.12636575684413,0.140197241887302,0.662990320372432
"282","primary","aware","IWP05-reg003","Other",0.331457984199186,0.965973465882095,0.748378378378379,0.825550523192254,0.748378378378378,0.331457984199186,0.459432553509209,0.233907321853563,0.0775304493910122,0.103597928041439,0.648715725040641
"283","primary","aware","IWP05-reg004","Other",0.23843137254902,0.983387788843837,0.782698249227601,0.837277114894758,0.7826982492276,0.23843137254902,0.365516412167849,0.200610485241362,0.0478318333438228,0.0611114607590157,0.610909580696429
"284","primary","aware","IWP05-reg005","Other",0.441176470588235,0.98477396752678,0.864953689871526,0.888544421142215,0.864953689871527,0.441176470588235,0.584317287314563,0.181030677554624,0.0798664753917458,0.0923361288898698,0.712975219057508
"285","primary","aware","IWP05-reg006","Other",0.562733383121733,0.979633520074697,0.811961206896551,0.934792293128411,0.811961206896552,0.562733383121733,0.664755183061314,0.135156959725447,0.0760573331987484,0.0936711416170385,0.771183451598215
"286","primary","aware","IWP05-reg007","Other",0.573429951690821,0.981066556428276,0.838276836158192,0.930739665856146,0.838276836158192,0.573429951690821,0.68100975329891,0.14613483939287,0.0837980938933992,0.0999647017296152,0.777248254059549
"287","primary","aware","IWP05-reg008","Other",0.191658300629734,0.983084326964517,0.816802800466745,0.755534087772564,0.816802800466744,0.191658300629734,0.310467179183915,0.28238962913327,0.0541223164351434,0.066261178835597,0.587371313797125
"288","primary","aware","IWP05-reg010","Other",0.231074642668078,0.980942234848485,0.730543933054393,0.85086503413933,0.730543933054393,0.231074642668078,0.351095917956968,0.182741607816581,0.0422269517268066,0.0578020702331431,0.606008438758282
"289","primary","aware","IWP06-reg001","Other",0.12666433076384,0.973517815963699,0.670064874884152,0.724158919876051,0.670064874884152,0.12666433076384,0.213054368645941,0.298052321027623,0.0377525977755731,0.0563417053939742,0.550091073363769
"290","primary","aware","IWP06-reg005","Other",0.237967914438503,0.985211755081493,0.602368866328258,0.932126696832579,0.602368866328257,0.237967914438503,0.34115955917585,0.0860412952205671,0.0204750675792259,0.0339909127509058,0.611589834759998
"291","primary","aware","IWP06-reg006","Other",0.482174167153711,0.975557917109458,0.619834710743802,0.957973626790627,0.619834710743802,0.482174167153711,0.542406311637081,0.0763396243251684,0.0368089947798153,0.0593851782447687,0.728866042131585
"292","primary","aware","IWP06-reg007","Other",0.50943660002796,0.986623560315215,0.916729559748427,0.874332987143215,0.916729559748428,0.50943660002796,0.654924514737599,0.224246034234121,0.114239137249984,0.124615963383284,0.748030080171588
"293","primary","aware","IWP07-reg001","Other",0.0553005008347245,0.975628789243052,0.394932935916543,0.782146294513956,0.394932935916542,0.0553005008347245,0.0970162914149735,0.223392848818237,0.0123537364225444,0.0312805929793483,0.515464645038888
"294","primary","aware","IWP07-reg002","Other",0.145544905928293,0.970957170301729,0.614692653673164,0.781161923811256,0.614692653673163,0.145544905928293,0.235361653272101,0.24147094119664,0.0351448654208812,0.057174695696897,0.558251038115011
"295","primary","aware","IWP07-reg003","Other",0.197702749738949,0.985568760611205,0.662777129521587,0.895426912258416,0.662777129521587,0.197702749738949,0.30455764075067,0.125463994060876,0.0248045766190663,0.0374252150748941,0.591635755175077
"296","primary","aware","IWP07-reg004","Other",0.181672025723473,0.978657543173672,0.564059900166389,0.887231371390591,0.564059900166389,0.181672025723473,0.274827725982975,0.131947390750955,0.0239711497666525,0.0424975251025315,0.580164784448572
"297","primary","aware","IWP07-reg006","Other",0.406779661016949,0.97630651570818,0.131868131868132,0.994652814911008,0.131868131868132,0.406779661016949,0.199170124481328,0.00876997398736529,0.00356744704570792,0.0270531400966184,0.691543088362565
"298","primary","aware","IWP07-reg007","Other",0.1078,0.962188484674878,0.44954128440367,0.790129845690628,0.44954128440367,0.1078,0.173899015970318,0.222667557336896,0.0240035626809174,0.0533956802493877,0.534994242337439
"299","primary","aware","IWP07-reg009","Other",0.476479514415782,0.989554195804196,0.867882808181315,0.929204629401625,0.867882808181316,0.476479514415782,0.615203761755486,0.125883476599809,0.0599808978032474,0.0691117478510029,0.733016855109989
"300","primary","aware","IWP08-reg001","Other",0.24568345323741,0.976841789702466,0.688508064516129,0.861410349613376,0.688508064516129,0.24568345323741,0.362142099681866,0.172424486758048,0.0423618433294052,0.0615270111021522,0.611262621469938
"301","primary","aware","IWP08-reg002","Other",0.210569777043765,0.960130363932645,0.675795053003533,0.754997437211686,0.675795053003534,0.210569777043765,0.32109129066107,0.28298800436205,0.059588720984577,0.0881757283065898,0.585350070488205
"302","primary","aware","IWP08-reg003","Other",0.171907756813417,0.978217539863326,0.789546079779917,0.713055209630552,0.789546079779917,0.171907756813417,0.282341367437285,0.322203994982148,0.0553893660137026,0.070153430473801,0.575062648338371
"303","primary","aware","IWP08-reg004","Other",0.249898415278342,0.977043340589749,0.841313269493844,0.727849034350582,0.841313269493844,0.249898415278342,0.385338345864662,0.327521959009848,0.0818472185254192,0.0972850678733032,0.613470877934045
"304","primary","aware","IWP08-reg006","Other",0.28798267773367,0.977972981965795,0.70682019486271,0.881636570880077,0.70682019486271,0.28798267773367,0.409230769230769,0.155691650747275,0.0448364984829756,0.0634340937183953,0.632977829849732
"305","primary","aware","IWP08-reg007","Other",0.389804717220391,0.976173625855155,0.791859866048429,0.873087878468193,0.791859866048429,0.389804717220391,0.522433718558804,0.188669314321259,0.0735441887171635,0.0928752571893392,0.682989171537772
"306","primary","aware","IWP08-reg008","Other",0.564952638700947,0.97841726618705,0.847715736040609,0.913610103452909,0.847715736040609,0.564952638700947,0.678034916768169,0.175367821547224,0.0990745135263408,0.11687233032748,0.771684952443999
"307","primary","aware","IWP08-reg009","Other",0.252509032517061,0.965700396110911,0.622772277227723,0.852093097148304,0.622772277227723,0.252509032517061,0.359325906883747,0.183175233473049,0.0462534009853666,0.0742701669240385,0.609104714313986
"308","primary","aware","IWP09-reg002","Other",0.128068303094984,0.99350212861304,0.674157303370786,0.91564274651523,0.674157303370786,0.128068303094984,0.2152466367713,0.0950015208354456,0.0121666835648383,0.0180472472878435,0.560785215854012
"309","primary","aware","IWP09-reg003","Other",0.684628975265018,0.992307343196878,0.919553868058851,0.960781298062135,0.919553868058851,0.684628975265018,0.784889609074337,0.113819176319176,0.077923906048906,0.084740990990991,0.838468159230948
"310","primary","aware","IWP09-reg004","Other",0.341059602649007,0.984983225943873,0.718843469591226,0.929964806435395,0.718843469591226,0.341059602649007,0.462624318254732,0.101182214138707,0.034509165749294,0.048006509357201,0.66302141429644
"311","primary","aware","IWP09-reg005","Other",0.507685646243776,0.992396304604038,0.921414538310413,0.919864679141558,0.921414538310413,0.507685646243776,0.65466219988833,0.149375848910161,0.0758359743871677,0.082303861328504,0.750040975423907
"312","primary","aware","IWP09-reg006","Other",0.541053446940356,0.99069436048018,0.866356589147287,0.950885918557662,0.866356589147287,0.541053446940356,0.666110382643938,0.1003108003108,0.0542735042735043,0.0626456876456876,0.765873903710268
"313","primary","aware","IWP10-reg001","Other",0.644747302668938,0.991774905522563,0.956367924528302,0.908958612259154,0.956367924528302,0.644747302668938,0.770232684349773,0.218518886186529,0.140889462450985,0.147317218444433,0.818261104095751
"314","primary","aware","IWP10-reg002","Other",0.513364323067984,0.988223828473971,0.924163179916318,0.87900021671603,0.924163179916318,0.513364323067984,0.660067239447142,0.218470326880355,0.112154871469375,0.121358298952713,0.750794075770977
"315","primary","aware","IWP10-reg003","Other",0.540871777084056,0.991702221568339,0.943145161290323,0.894595742421829,0.943145161290323,0.540871777084056,0.687486222352855,0.202866256977999,0.109724632922081,0.116339072102078,0.766286999326197
"316","primary","aware","IWP10-reg004","Other",0.622322322322322,0.990569561157796,0.953527607361963,0.894016853932584,0.953527607361963,0.622322322322322,0.753119321623259,0.237179487179487,0.147602089268756,0.154795821462488,0.806445941740059
"317","primary","aware","IWP10-reg005","Other",0.626007252215955,0.991912690639429,0.955565805658056,0.905181439771189,0.955565805658057,0.626007252215955,0.756450827653359,0.217418916847338,0.136105818715371,0.142434794034558,0.808959971427692
"318","primary","aware","IWP10-reg006","Other",0.623283459725354,0.991285336896122,0.954937980844717,0.89879411926656,0.954937980844717,0.623283459725354,0.75426303714268,0.228572767093767,0.1424656250732,0.149188353517135,0.807284398310738
"319","primary","aware","IWP10-reg007","Other",0.0857843137254902,0.997237569060773,0.888324873096445,0.80982971346997,0.888324873096447,0.0857843137254902,0.156459544032186,0.203918432626949,0.0174930027988804,0.0196921231507397,0.541510941393132
"320","primary","aware","IWP11-reg003","Other",0.185556464811784,0.976979463258012,0.704739704739705,0.802019096876865,0.704739704739705,0.185556464811784,0.293765182186235,0.228464594531433,0.0423930824959103,0.0601542416452442,0.581267964034898
"321","primary","aware","IWP11-reg004","Other",0.67653009610521,0.991187513575573,0.904021628928693,0.961501414725182,0.904021628928692,0.67653009610521,0.773904238391436,0.109283878278655,0.0739338326746082,0.0817832564052956,0.833858804840392
"322","primary","aware","IWP11-reg005","Other",0.63357062570251,0.981411726170979,0.881647549530761,0.924554501272854,0.881647549530761,0.63357062570251,0.73730106823632,0.179356226060077,0.113634836368524,0.1288891875546,0.807491175936745
"323","primary","aware","IWP11-reg006","Other",0.112135176651306,0.96424957841484,0.40782122905028,0.831830084375909,0.407821229050279,0.112135176651306,0.175903614457831,0.180033185840708,0.0201880530973451,0.0495022123893805,0.538192377533073
"324","recurrent","aware","IWR05-reg001","Other",0.146402817373805,0.957950138504155,0.534926470588235,0.772574951968187,0.534926470588235,0.146402817373805,0.229888084265964,0.248323824595011,0.0363553075417482,0.0679631866072544,0.55217647793898
"325","recurrent","aware","IWR05-reg002","Other",0.297986329207464,0.979276820740235,0.76846117198666,0.858028842561459,0.76846117198666,0.297986329207464,0.429446219382322,0.187528148276459,0.0558808245279751,0.0727178243547549,0.63863157497385
"326","recurrent","aware","IWR05-reg003","Other",0.378698224852071,0.991210547343188,0.885813148788927,0.898587468308584,0.885813148788927,0.378698224852071,0.530569948186529,0.152578715720573,0.0577812887935899,0.0652296580521386,0.68495438609763
"327","recurrent","aware","IWR05-reg004","Other",0.410275410645918,0.991251245181688,0.942678774120318,0.827380522015762,0.942678774120318,0.410275410645918,0.57172360382067,0.259635733983198,0.106522157378311,0.112999422817931,0.700763327913803
"328","recurrent","aware","IWR05-reg005","Other",0.196577243293247,0.964540421924094,0.641993957703928,0.787747953240194,0.641993957703928,0.196577243293247,0.300991501416431,0.244413460451445,0.0480461242793081,0.0748389041715341,0.58055883260867
"329","recurrent","aware","IWR05-reg006","Other",0.35429510891903,0.978150406504065,0.741186586414445,0.89558686694138,0.741186586414445,0.35429510891903,0.479421579532814,0.150101795298908,0.0531803319143686,0.0717502622000123,0.666222757711547
"330","recurrent","aware","IWR05-reg007","Other",0.369390647142182,0.979357798165138,0.915690866510538,0.719006524942117,0.915690866510539,0.369390647142182,0.526422080107708,0.377698483496878,0.139518287243533,0.152363960749331,0.67437422265366
"331","recurrent","aware","IWR05-reg008","Other",0.408412111248116,0.983419023136247,0.885095011876484,0.841663305342672,0.885095011876485,0.408412111248116,0.558920033748945,0.238225790658964,0.0972942981167793,0.109925258657267,0.695915567192182
"332","recurrent","aware","IWR05-reg009","Other",0.331117573743249,0.977834612105712,0.825051759834369,0.822403618112625,0.825051759834369,0.331117573743249,0.472576341535725,0.239944175846085,0.0794497333399791,0.0962966655036635,0.65447609292448
"333","recurrent","aware","IWR06-reg001","Other",0.63573883161512,0.991045470403535,0.706106870229008,0.987714418173389,0.706106870229008,0.63573883161512,0.669077757685353,0.0327334083239595,0.0208098987626547,0.0294713160854893,0.813392151009328
"334","recurrent","aware","IWR06-reg002","Other",0.135180520570949,0.98391952419414,0.688034188034188,0.812613705275925,0.688034188034188,0.135180520570949,0.225964912280702,0.207829222894369,0.0280944625407166,0.0408329455560726,0.559550022382545
"335","recurrent","aware","IWR06-reg003","Other",0.261650758001123,0.980922012646598,0.568986568986569,0.932442846134087,0.568986568986569,0.261650758001123,0.358461538461538,0.0878031946361664,0.0229737724314731,0.0403766515480181,0.62128638532386
"336","recurrent","aware","IWR06-reg004","Other",0.0791962174940898,0.991796469366563,0.458904109589042,0.92458857696031,0.458904109589041,0.0791962174940898,0.13508064516129,0.0807560137457045,0.00639557082856052,0.0139366170294005,0.535496343430326
"337","recurrent","aware","IWR06-reg005","Other",0.289389067524116,0.984189128143352,0.363636363636364,0.977955112219451,0.363636363636364,0.289389067524116,0.322291853178156,0.0302750060842054,0.00876125577999513,0.0240934533949866,0.636789097833734
"338","recurrent","aware","IWR06-reg006","Other",0.165285996055227,0.972106502445209,0.644615384615385,0.791865440417056,0.644615384615385,0.165285996055227,0.263108320251177,0.234364165857717,0.0387371145934452,0.0600933758609532,0.568696249250218
"339","recurrent","aware","IWR06-reg007","Other",0.820588235294118,0.953531334375444,0.460396039603961,0.990990990990991,0.46039603960396,0.820588235294118,0.58985200845666,0.0460891961501966,0.0378202521350142,0.0821472143147621,0.887059784834781
"340","recurrent","aware","IWR07-reg001","Other",0.351981351981352,0.954314720812183,0.468944099378882,0.927792207792208,0.468944099378882,0.351981351981352,0.402130492676431,0.102828379674017,0.0361936720997124,0.0771812080536913,0.653148036396767
"341","recurrent","aware","IWR07-reg002","Other",0.262068965517241,0.980557648831952,0.638655462184874,0.910184667039731,0.638655462184874,0.262068965517241,0.371638141809291,0.115922718187875,0.030379746835443,0.0475682878081279,0.621313307174597
"342","recurrent","aware","IWR07-reg003","Other",0.539130434782609,0.920223932820154,0.352272727272727,0.96125730994152,0.352272727272727,0.539130434782609,0.426116838487973,0.0744818652849741,0.0401554404145078,0.113989637305699,0.729677183801381
"343","recurrent","aware","IWR07-reg004","Other",0.535856573705179,0.987934039415471,0.499072356215212,0.989570277529096,0.499072356215213,0.535856573705179,0.516810758885687,0.021941518423008,0.0117575068840421,0.0235587219721142,0.761895306560325
"344","recurrent","aware","IWR07-reg005","Other",0.318181818181818,0.976519337016575,0.291666666666666,0.979224376731302,0.291666666666667,0.318181818181818,0.304347826086957,0.0294906166219839,0.00938337801608579,0.032171581769437,0.647350577599196
"345","recurrent","aware","IWR08-reg001","Other",0.174844895657078,0.969639468690702,0.794871794871795,0.63588850174216,0.794871794871795,0.174844895657078,0.286638927415626,0.402223230490018,0.0703266787658802,0.088475499092559,0.57224218217389
"346","recurrent","aware","IWR08-reg002","Other",0.11297798377752,0.97012987012987,0.653266331658292,0.687072049054675,0.653266331658292,0.11297798377752,0.192640158063719,0.332498555191678,0.0375650163744943,0.0575033712194182,0.541553926953695
"347","recurrent","aware","IWR08-reg003","Other",0.0980392156862745,0.966265060240964,0.714285714285714,0.55463347164592,0.714285714285714,0.0980392156862745,0.172413793103448,0.462435233160622,0.0453367875647668,0.0634715025906736,0.532152137963619
"348","recurrent","aware","IWR08-reg004","Other",0.187514778907543,0.97898490251119,0.741121495327102,0.789718482252142,0.741121495327103,0.187514778907543,0.299301755048122,0.24290637564618,0.0455485353245261,0.0614589316484779,0.583249840709367
"349","recurrent","aware","IWR08-reg005","Other",0.313150425733207,0.987183138706921,0.88031914893617,0.826812977099237,0.88031914893617,0.313150425733207,0.461967899511514,0.231392294220666,0.0724605954465849,0.0823117338003503,0.650166782220064
"350","recurrent","aware","IWR08-reg006","Other",0.178058587018955,0.986748698532892,0.786802030456852,0.813817330210773,0.786802030456853,0.178058587018955,0.2903981264637,0.215470297029703,0.0383663366336634,0.0487623762376238,0.582403642775923
"351","recurrent","aware","IWR08-reg007","Other",0.466097308488613,0.978977609558119,0.796198054818745,0.912328417831796,0.796198054818745,0.466097308488613,0.587985634998368,0.149808087465591,0.0698251463575389,0.0876982126933664,0.722537459023366
"352","recurrent","aware","IWR09-reg001","Other",0.83245911755631,0.987989077837688,0.795166519304451,0.99059121153313,0.79516651930445,0.83245911755631,0.813385589388001,0.0530398494394894,0.0441535062597169,0.0555273709189101,0.910224097696999
"353","recurrent","aware","IWR09-reg002","Other",0.851706433101782,0.984243328651685,0.797060486150368,0.989170949030679,0.797060486150367,0.851706433101782,0.823477879982479,0.0677387016919331,0.057693488000982,0.0723828228891753,0.917974880876734
"354","recurrent","aware","IWR09-reg003","Other",0.922648859209794,0.984655486155511,0.841624365482234,0.993105158730159,0.841624365482234,0.922648859209794,0.880276081762676,0.0812019882512427,0.0749209218255761,0.0890194306371442,0.953652172682652
